"","Question","Answer"
"876","
									السؤال :  في بعض الظروف الجوية السيئة كأمطار غزيرة أو رياح شديدة يسقط جدار على بعض المارة ويؤدي إلى وفاته ، فهل يستحق المتوفى دية من صاحب الجدار وما قيمتها ؟
								","
									الجواب : لا ضمان عليه إلا إذا كان الجدار في معرض السقوط وكان عالماً بذلك وتسامح فلم يقم بقلعه أو يصلحه ، فإن الأحوط وجوباً حينئذ الضمان وتحمل الدية .
								"
"877","
									السؤال : إذا تناول أحد الأشخاص طعاماً أو شراباً من أحد محلات بيع الأطعمة والمشروبات ، وتسبب ذلك الطعام أو الشراب في وفاته بسبب تسمم الطعام أو الشراب ، أو بسبب تلوث الأواني ، فهل هذا من قبيل قتل العمد أو الخطأ ؟ وهل المتوفي يستحق دية القتيل ؟
								","
									الجواب : إذا كان مفرطاً كان بحكم قتل الخطأ في ثبوت الدية ، وإن لم يكن مفرطاً فلا دية ، والمعيار في التفريط على توقع المفرط ترتب الضرر بسبب فعله ، لا مجرد تقصيره في عمله ، لتسامحه فيما ينبغي له من أجل النظافة والنزاهة .
كما أنه إذا كان صاحب المحل مفرطاً والعامل المباشر لتقديم الطعام مفرطاً فالدية على العامل المباشر لتقديم الطعام ، نعم إذا لم يكن العامل المباشر لتقديم الطعام مفرطاً لجهله بالحال وكان صاحب المحل مفرطاً كانت الدية على صاحب المحل .
								"
"878","
									السؤال : بينما كان أحد أبنائي يلعب مع أقرانه دفعه أحدهم فوقع على يده فانكسرت ، وبعد دورات من العلاج وإجراء عمليتين جراحيتين انتهى الأمر إلى إصابة اليد بالعوق ، وكما تعلمون أن مسألة الفصل العشائري جارية بين أوساط مجتمعنا ، وقد كانت نيتي في بادئ الأمر أن أعفو ، إلا أن أبي لم يوافقني الرأي وأخيراً استقر الرأي على أن يكون الفصل مائتان وخمسون ألف دينار ، السؤال الآن : هل أن استلامي لهذا المبلغ جائز شرعاً ، ثم ماذا يترتب على المبلغ من حقوق شرعية في حالة جلبه إلينا ، علماً بأن ( الفصل ) كما هو معروف يجمع من أفراد العشيرة لا من الفاعل وحده ؟
								","
									الجواب :  دية كسر اليد أكثر من ذلك ، وهي ملك للطفل المكسور ، فلا بأس بأخذ المقدار المذكور له ، وليس عليه حق .
								"
"879","
									السؤال : بعض العشائر تستعمل العنف بقصد إجبار الخصوم على الرضوخ والمجيء إليها لحسم النزاعات ، ويسمى في العرف ( الدَّكَة ) وهي إطلاق النار في منازل تلك العشيرة لتخويفها ، وبالإعلان بأنهم يستطيعون الوصول إلى الخصوم وأخذ بعضهم ، فما حكم ذلك ؟
								","
									الجواب : إذا كان لهم على العشيرة المذكورة حق شرعي وامتنعت تلك العشيرة من أدائه ، كان لهم الحق في تخويف من عليه الحق من تلك العشيرة دون بقية أفراد العشيرة ، أما إذا لم يكن الحق شرعياً بل عشائري فلا يجوز تخويف أحد من العشيرة حتى الشخص الذي عليه الحق .
								"
"880","
									السؤال :  بعض العشائر تفض نزاعاتها مع العشائر الأخرى بواسطة التحاكم لدى رئيس عشيرة أخرى محايدة ، فهل يمكن أن نطلق على هذا صفة قاض حسب الشريعة الإسلامية المقدسة ؟
								","
									الجواب : ليس القاضي شرعاً إلا الحاكم الشرعي ، وهو الذي ينفذ حكمه قهراً على الأطراف ، وأما غيره فلا ينفذ حكمه إلا برضا الأطراف والتصالح بينهم عن طيب نفس بنفوذ حكمه .
								"
"881","
									السؤال : بعض النزاعات العشائرية لا تحسم إلا بدفع عدد من النساء إلى العشيرة الأخرى ، فهل تقر الشريعة المقدسة هذا الحل ، علماً أن بعض النساء تكون راضية بذلك ، والبعض تكون مجبرة ؟
								","
									الجواب :  لا يجوز ذلك في حق المجبرة ، ويجوز في حق الراضية .
								"
"882","
									السؤال : بعض العشائر تجمع من أفرادها مبالغ من المال تسمى ( صندوق العشيرة ) لغرض صرفها في المآتم عند موت أحد أفرادها ، أو تدفع تعويضاً إلى عشيرة أخرى عند حدوث نزاع بينهما ( فصل ) ، فما هو حكم تلك المبالغ لو مرَّت عليها في هذا الصندوق مدة أكثر من عام ؟
								","
									الجواب : إذا اتفق أفراد العشيرة بينهم عن تراض منهم بدفع المال وتعيينه لمشاكل العشيرة وحوائجها الطارئة نفذ ذلك ، ولم يجب الخمس في المال .
								"
"883","
									السؤال : يوجد قانون في العشائر إذا أعطيت الدية إلى ولي المقتول فإن بعض العشائر تأخذ نسبة من الدية ، مثلاً الثلث أو الثلثان ، وتوزعها على أفراد العشيرة ، هل يجوز أخذ هذه الأموال من ولي المقتول إذا كنت أحد أفراد العشيرة ؟
								","
									الجواب :  إذا لم يكن برضا ورثة المقتول فهو حرام ، وخاصة إذا كان فيهم قاصرون إذ هو من أكل أموال اليتامى ، قال تعالى :
( إِنَّ الَّذِينَ يَأْكُلُونَ أَمْوَالَ الْيَتَامَى ظُلْماً إِنَّمَا يَأْكُلُونَ فِي بُطُونِهِمْ نَاراً وَسَيَصْلَوْنَ سَعِيراً ) [ النساء : 10 ] .
								"
"884","
									السؤال : يوجد قانون في العشائر بما يخص ( الفصل العشائري ) أنه إذا أحد أفراد العشيرة قتل أو دهس فلان من عشيرة أخرى فعلى أفراد عشيرة القاتل جمع دية المقتول وإعطاؤها كفصل إلى عشيرة المقتول ، هل جائز ذلك شرعاً ؟
								","
									الجواب : يجب إعطاء الدية إلى ورثة المقتول ، وإذا كان القتل خطأ كانت الدية على عشيرة القاتل .
								"
"885","
									السؤال : هل يجوز حضور المجالس بما تسمى ( الفصل العشائري ) إذا كان هذا المجلس فيه كذب ونفاق ، بحيث يكون الفصل أو إعطاء الدية على خلاف المقاييس الشرعية ؟
								","
									الجواب : إذا كانت المشاركة في مجلس الفصل العشائري التي تكون فيه أحكام على غير أحكام الشريعة تعني المساعدة على جريان الحكم المذكور فهي حرام ، بل من أكبر المحرمات ، قال تعالى :
( أَفَحُكْمَ الْجَاهِلِيَّةِ يَبْغُونَ وَمَنْ أَحْسَنُ مِنَ اللّهِ حُكْماً لِّقَوْمٍ يُوقِنُونَ ) [ المائدة : 50 ] .
وأما إذا كانت المشاركة لمجرد إصلاح ذات البين ، من دون تبني حكم على خلاف حكم الشرع فهي جائزة .
								"
"886","
									السؤال :  من المعروف أن الفصل العشائري في دية النفس له أصل شرعي ، حيث أن من المعلوم أن المقتول له دية شرعاً في بعض الحالات ، ولكن من يستحق الدية ؟ ولمن تعطى ؟ وهل يجوز إعطاء بعضها إلى أفراد العشيرة ؟ أو إعطاء قسم منها للفاتحة ؟ وإذا وصل لبعض أفراد العشيرة حصة منها فهل يجوز له أخذها خاصة فيما إذا كان بعض أولاد الميت قاصرين ؟
								","
									الجواب : الدية لورثة الميت عدا الإخوة للأم فقط ، فإنهم لا يرثون من الدية ، وحينئذ لا يجوز لأفراد العشيرة أخذ شيء من الدية بدون رضا الورثة المذكورين ، وإذا كان فيهم قاصر فلا يكفي رضاه ، بل لا بُدَّ من عزل حصته له بتمامها ، ويجوز الأخذ من حصة غيره برضاه .
والأمل بالمؤمنين الالتزام بأحكام الله تعالى وعدم الخروج عنها لأحكام الجاهلية الجهلاء ، فقد قال عزَّ من قائل :
( أَفَحُكْمَ الْجَاهِلِيَّةِ يَبْغُونَ وَمَنْ أَحْسَنُ مِنَ اللّهِ حُكْماً لِّقَوْمٍ يُوقِنُونَ ) [ المائدة : 50 ] ، وقال تعالى :
( وَمَن لَّمْ يَحْكُم بِمَا أَنزَلَ اللهُ فَأُوْلَئِكَ هُمُ الْفَاسِقُونَ ) [ المائدة : 47 ] ، وقال سبحانه :
( وَمَن لَّمْ يَحْكُم بِمَا أنزَلَ اللهُ فَأُوْلَئِكَ هُمُ الظَّالِمُونَ ) [ المائدة : 45 ] وقال عزَّ وجل :
( وَمَن لَّمْ يَحْكُم بِمَا أَنزَلَ اللهُ فَأُوْلَئِكَ هُمُ الْكَافِرُونَ ) [ المائدة : 44 ] ، وقال جلت آلاؤه :
( فَلْيَحْذَرِ الَّذِينَ يُخَالِفُونَ عَنْ أَمْرِهِ أَن تُصِيبَهُمْ فِتْنَةٌ أَوْ يُصِيبَهُمْ عَذَابٌ أَلِيمٌ ) [ النور : 63 ] ، وكفى بتهديد الله تعالى رادعاً للمؤمنين ، فـ( إِنَّ اللهَ لاَ يُغَيِّرُ مَا بِقَوْمٍ حَتَّى يُغَيِّرُواْ مَا بِأَنْفُسِهِمْ وَإِذَا أَرَادَ اللهُ بِقَوْمٍ سُوءاً فَلاَ مَرَدَّ لَهُ وَمَا لَهُم مِّن دُونِهِ مِن وَالٍ ) [ الرعد : 11 ] .
ونسأله سبحانه التوفيق لما يحب ويرضى ، وهو أرحم الراحمين .
								"
"887","
									السؤال :  لو أن رجلاً قتل ابنه أو ابنته فهل تستحق الأم ( أم المقتول ) من الدية شيئاً ، أو لا تدفع ديته على الإطلاق لكون الولد جزءاً من أبيه ، ما هو الحكم الشرعي في الحالة المذكورة ؟ 
								","
									الجواب : لا أصل لذلك ، بل تستحق الأم الدية ، فإن لم تكن موجودة فالدية لبقية طبقات المواريث على ما تقدم في السؤال السابق .
								"
"888","
									السؤال : المشهور في الأوساط العشائرية أن المرأة المتزوجة من رجل غريب عن عشيرتها لو أنها قتلت ولدها يتوجب عليها دفع ديته إلى أهل زوجها ، ما هو الحكم الشرعي في هذه الحالة ؟ 
								","
									الجواب : الذي يرث الدية هو ورثة الطفل المقتول ، وهم أبوه وأولاده ، ومع فقدهم فالوارث للدية هو الطبقة الثانية للورثة ، وهم أجداده من الطرفين وإخوته وأولادهم ، ومع فقدهم فالوارث هو الطبقة الثالثة ، وهم الأعمام والأخوال ، وهكذا حسبما هو مذكور في كتب الفقه ، ولا يختص بذلك عشيرة الأب .
								"
"889","
									السؤال : عند حدوث خصام بين قبيلتين يتطور أحياناً ويسقط عدد من القتلى من الطرفين ، وبعد أن يتدخل ذوي الشأن والجاه وإيقاف النزاع المسلح يقررون حسبما ينص العرف العشائري على أمرين :
أ - يقوم المحكمون بالمصاهرة بين القبيلتين ليجعلوه عاملاً مهماً في إصلاح ذات البين ، ولا تؤدي أية قبيلة دية قتلى الطرف الآخر ؟
ب - يقوم المحكمون بإحصاء قتلى كل قبيلة والقبيلة التي لها عدد من القتلى أقل تدفع دية ما زاد عن عدد قتلاها من القبيلة الثانية ، ما هو الحكم الشرعي في هذه الحالة ؟
								","
									الجواب : أ - لا بأس بالمصاهرة إذا كانت برضا البنت ووليها الشرعي ، أما إذا كان قهراً على أحدهما فهي محرمة ، والنكاح باطل .
ب - التصالح على إسقاط الدية بالمصاهرة أو بتكافؤ القتلى لا يسقط الدية ، إلا إذا كان برضا أولياء المقتولين وهم الورثة ، وإذا كان فيهم قاصر فلا يكفي رضاه في سقوط الدية .
								"
"890","
									السؤال : اصطلاح ( النهوة ) معروف في أوساط الناس ، والعرف العشائري يوليها أهمية خاصة ، وهي محرمة كما نعلم في الشرع ، والعامة يضعون لها سواني وقواعد ، ولكن إذا تقدم شخص ونهى لكون الخاطب مجنونأً سفيهاً معوقاً مدمناً على شرب الخمر وما إلى ذلك من أسباب فهل عمله ذلك جائز شرعاً ، وهل يقع عقد الزواج إذا كانت الفتاة مكرهه على ذلك لكون الخاطب غنياً أو ذا جاه أو غير ذلك ؟
								","
									الجواب : الزواج مع الإكراه باطل وحرام ، والنكاح بسببه زنى أو سفاح ، أما مع عدم الإكراه فالزواج صحيح في جميع الحالات المذكورة ولا أثر للنهوة ، بل هي محرمة شرعاً .
نعم في الحالة المذكورة إذا كانت الفتاة قد تقدم إليها من هي مكرهة على الزواج منه يجوز للقريب أن يتقدم لخطبة قريبته ، فإذا رضيت به صح زواجهما ، وإن لم ترض به انسحب من خطبته وترك الأمر لها ولأبيها في اختيار الزوج ، وليس هذا من النهوة في شيء .
								"
"891","
									السؤال : جرت العادة في هذه الأيام في الفصل بين العشائر أو بين الأسر المتخاصمة أن يقوم وسطاء لحل النزاع والخصومة ، وهو ما يصطلح عليه بالمشية ، وعادة ما يقع الحل وفق بعض السنن التي يصطلح عليها ( السانية ) أي سُنّة جرت وأقرَّها الناس برضاهم ، وغالباً ما تكون مواد هذه السواني المتداولة بين العشائر على خلاف الحكم الشرعي ، كما أن بعض من يشترك بالمشية لا يعلم مدى مطابقة عملهم للحكم الشرعي إيجاباً أو سلباً ، فإذا أمكن أن تتفضلوا ببعض التوجيهات التي ترونها مناسبة في هذا المجال ، كما نرجو من سماحتكم الإجابة على الأسئلة اللاحقة مع شيء من التوضيح :
أ - هل يجوز الاشتراك بالمشية إذا كان يعلم أن الحل الذي سيطرح من قبل الأطراف غير مطابق للحكم الشرعي ؟
ب - كثيراً ما يحصل أن يقدم رجل على خطف امرأة بالإكراه وقد تكون باكراً أو متزوجة ، ثم يزني بها ، وهنا يحكم القضاء العشائري بقتل المرأة المخطوفة فهل يجوز ذلك ؟
								","
									الجواب : أ - لا يجوز الاشتراك في المشية التي هي مقدمة للفصل بين الأطراف إذا ابتنى الاشتراك فيها على السعي لإقرار حكم غير شرعي ، فقد قال سبحانه وتعالى :
( وَمَن لَّمْ يَحْكُم بِمَا أَنزَلَ اللّهُ فَأُوْلَـئِكَ هُمُ الْكَافِرُونَ ) [ المائدة : 44 ] ، وقال تعالى :
( أَفَحُكْمَ الْجَاهِلِيَّةِ يَبْغُونَ وَمَنْ أَحْسَنُ مِنَ اللّهِ حُكْماً لِّقَوْمٍ يُوقِنُونَ ) [ المائدة : 50 ] .
نعم إذا كان الغرض من المشية الشفاعة من أجل العفو ، أو التخفيف ممن بيده شرعاً ذلك فلا بأس بالاشتراك فيها ، وكذا إذا كان الغرض منها التوسط للإصلاح ووقف الفتنة ، من دون نظر لكيفية الحل ولا الإعداد له والاشتراك فيه ، لحث الشارع الأقدس على إصلاح ذات البين ، بل قد يجب ذلك على من يستطيع القيام بذلك ويحسنه ، كما إذا خيف من تركه تفاقم الفتنة وما يستتبع ذلك من انتشار الفساد وإراقة الدماء وانتهاك الحرمات .
ب - لا يجوز قتل المرأة المذكورة ، ويحرم الإعانة والتشجيع عليه ، بل هي مظلومة بريئة إذا كانت مكرهة ، وقد قال تعالى :
( وَمَن يَقْتُلْ مُؤْمِناً مُّتَعَمِّداً فَجَزَآؤُهُ جَهَنَّمُ خَالِداً فِيهَا ) [ النساء : 93 ] ، أما إذا لم تكن مكرهة فإنها وإن كانت عاصية وعليها الحد إلا أنه يحرم إقامة الحد عليها من قبل العشيرة أو رئيسها .
								"
"892","
									السؤال : انتشرت في هذه الأيام بعض التقاليد والأعراف العشائرية ، ومن ذلك أن كل عشيرة تنقسم إلى أفخاذ متفرقة ، وكل فخذ يحوي على مجموعة من الناس ، وتنعقد بين الأفخاذ ( سانية ) وهي تعني التعاهد والتعاقد على أُمور ، ومنها :
أن كل قتل يحدث في فخذ من الأفخاذ تتحمله باقي الأفخاذ ، وهذا الأمر فيه إلزام ، بحيث يلزم كل شخص المشاركة في هذا الفصل سواء كان غنياً أم فقيراً ، وإذا كان الشخص فقيراً لا يمكنه أن يحصل على نعمة العيش له ولأطفاله يفرض عليه الاقتراض أويبيع بعض أثاث بيته ، فما هو رأي الشرع المقدس بهذا العرف العشائري ؟
								","
									الجواب : لا يجب على أفراد العشيرة تحمل جناية بعضها إلا في القتل الخطئي المحض ، فإنه يجب على أولاد القاتل وأبيه وأخوته وأعمامه وأولادهم تحمل الدية بشروط ، منها : أن يكون الشخص مكلفاً بالبلوغ والعقل ، ومنها أن يكون قادراً على المشاركة ودفع قسطه من الدية ، ومنها غير ذلك مما يذكر في محله ، ولا يجب في غير ذلك ، ويحرم إلزامه بدفع شيء في غير ذلك إلا برضاه .
								"
"893","
									السؤال :  ما هو حد العقوبة التي قام بها الرسول ( صلى الله عليه وآله وسلم ) أو الإمام أمير المؤمنين ( عليه السلام ) بمن يكره شخصاً بريئاً فيلوط به ؟ مع أن الملوط به بريء ومُكره ؟
								","
									الجواب :  حد اللائط القتل ، لكن لا يجوز إقامته للعشيرة ولا لرئيسها ، بل يعطل ما دامت دولة الحق غير قائمة ، نعم إذا أضر به بجرح أو نحوه كان عليه دية الضرر المذكور .
								"
"894","
									السؤال : إذا بقر حيوان أليف بطن طفل أو هشم رأسه وأدى ذلك إلى موت الطفل فهل على صاحب الحيوان دية ؟
								","
									الجواب :  لا يجب على صاحب الحيوان الدية إلا أن يكون مقصراً ، بأن كان يعلم بهيجان الحيوان ولم يستوثق منه بحبسه أو ربطه فإنه يضمن حينئذ .
								"
"895","
									السؤال :  في بعض الظروف الجوية السيئة كأمطار غزيرة أو رياح شديدة يسقط جدار على بعض المارة ويؤدي إلى وفاته ، فهل يستحق المتوفى دية من صاحب الجدار وما قيمتها ؟
								","
									الجواب : لا ضمان عليه إلا إذا كان الجدار في معرض السقوط وكان عالماً بذلك وتسامح فلم يقم بقلعه أو يصلحه ، فإن الأحوط وجوباً حينئذ الضمان وتحمل الدية .
								"
"896","
									السؤال : إذا تناول أحد الأشخاص طعاماً أو شراباً من أحد محلات بيع الأطعمة والمشروبات ، وتسبب ذلك الطعام أو الشراب في وفاته بسبب تسمم الطعام أو الشراب ، أو بسبب تلوث الأواني ، فهل هذا من قبيل قتل العمد أو الخطأ ؟ وهل المتوفي يستحق دية القتيل ؟
								","
									الجواب : إذا كان مفرطاً كان بحكم قتل الخطأ في ثبوت الدية ، وإن لم يكن مفرطاً فلا دية ، والمعيار في التفريط على توقع المفرط ترتب الضرر بسبب فعله ، لا مجرد تقصيره في عمله ، لتسامحه فيما ينبغي له من أجل النظافة والنزاهة .
كما أنه إذا كان صاحب المحل مفرطاً والعامل المباشر لتقديم الطعام مفرطاً فالدية على العامل المباشر لتقديم الطعام ، نعم إذا لم يكن العامل المباشر لتقديم الطعام مفرطاً لجهله بالحال وكان صاحب المحل مفرطاً كانت الدية على صاحب المحل .
								"
"897","
									السؤال : العامل الذي يعمل بأجرة عند رب العمل سواء كان بناء أو كهربائي أو حداد أو غير ذلك ، ومن جراء العمل يتوفى بحادث معين ، فهل يستحق دية من رب العمل إذا لم يكن لرب العمل أي تقصير ؟
								","
									الجواب :  لا يستحق دية .
								"
"898","
									السؤال :  سائق في كمال عقله وصحته يقود سيارته ، وبسبب حادث طارئ أدى إلى انقلاب سيارته توفي بعض الركاب ، فعلى من تقع الدية ؟ وإذا توفي السائق ومعه بعض الركاب هل يستحق أهل المتوفين دية من أهل السائق ؟
								","
									الجواب : إذا لم يكن الحادث بفعله فلا دية عليه ، كما إذا زلقت السيارة أو أصابها عطب أدى إلى انقلابها من دون تفريط منه ، أما إذا كان بفعله ، فتثبت الدية ، كما إذا أسرع بالسيارة أو مشى بها في طريق خطر تتعرض معه السيارة للحادث تسامحاً ، وحينئذ تجب الدية على العاقلة وهي عشيرة السائق من الرجال ، وهم بنوه وإن نزلوا وأبوه ، ومن يتقرب به كالأجداد والأعمام والإخوان ، وأولاد الأعمام والإخوان .
								"
"899","
									السؤال :  إذا اصطدمت سيارة بأخرى أو غير ذلك من أسباب الموت ، وكان من جملة القتلى امرأة حامل لسبع أشهر مثلاً ، فهل تستحق دية واحدة أو ديتين ؟
								","
									الجواب : تستحق ديتين دية لها ودية لجنينها ، ولكل دية مقدارها المذكور في كتب الفقهاء .
								"
"900","
									السؤال :  لو قامت امرأة بإجهاض حمل امرأة أخرى مع كون هذه راضية بالإجهاض أو هي طلبت من تلك أن تجهض الحمل فعلى من تكون الدية ؟
								","
									الجواب :  تكون الدية على التي قامت بالإجهاض ، دون الراضية به ، وإن كانتا مشتركتين في المعصية .
								"
"901","
									السؤال : لما بلغ الحمل أربعة أشهر ونتيجة الطلاق قامت امرأة بإجهاض جنينها ، والتي باشرت بسحب الجنين ( الدكتورة ) :
أ - على من تكون الدية على الأم ؟ أم على ( الدكتورة ) ؟
ب - لمن تكون الدية ؟
ج - وما هي الكفارة ؟ وعلى من تقع ؟
د - وكم هي الدية - والجنين بلغ أكثر من أربعة أشهر - ؟
								","
									الجواب : أ - الدية على الدكتورة ، وتشترك الأم معها في الإثم فقط .
ب - للأب ثلثاها وللأم الثلث .
ج - الكفارة على الدكتورة إذا باشرت بعملية الإجهاض ، وهي كفارة القتل العمدي التي هي كفارة جمع بين عتق رقبة وصوم شهرين متتابعين وإطعام ستين مسكيناً ، ومع تعذر أحدهما يستغفر بدلاً عنه ، والأولى أن يتصدق أيضاً بدله بما يطيق .
د - إذا ولجته الروح فديته دية النفس ، إن كان ذكراً فديّته ألف دينار ذهب ، تساوي أربعة كيلوات وربعاً تقريباً ، أو عشرة آلاف درهم فضة ، تساوي ثلاثين كيلو ، أو مائة ناقة ، أو مائتا بقرة ، على تفصيل أسنانهما ، أو ألف شاة ، وإذا كان أنثى فعلى النصف من ذلك ، وولوج الروح يقارب الشهر الخامس .
								"
"902","
									السؤال : امرأة أسقطت طفلاً من بطنها ذو ثلاثة أشهر أو شهرين ، فما حكم هذه المرأة إذا كان الزوج لا يرغب بذلك ؟ أو يرغب بذلك ؟ علماً بأن المرأة تقول لكثرة الأولاد وليس لحال المعيشة أو أُمور أخرى ؟
								","
									الجواب : الإسقاط في الحالات المذكورة في السؤال حرام ، وتثبت الدية على من أسقط الطفل بالمباشرة .
								"
"903","
									السؤال : هل يجوز إسقاط الجنين قبل ولوج الروح مع دفع الدية ؟
								","
									الجواب : لا يجوز ذلك .
								"
"904","
									السؤال : رجل سارق يدخل بيت أحد المسلمين بقصد السرقة ، وعندما يحس صاحب الدار بوجوده يلجأ إلى السلاح بقصد الدفاع عن نفسه وماله وعرضه ، فيقدم على قتل السارق المتلبس بجريمة السرقة جهاراً ، وهنا يحكم القضاء العشائري بدفع دية القتيل على القاتل صاحب الدار ، فهل يجوز المطالبة بالدية وأخذها ؟
								","
									الجواب :  دم السارق هدر ولا دية له ، فلا يجوز المطالبة بديته ، نعم إذا جرحه أو عقره حتى أمن شره فالأحوط وجوباً أن لا يجهز عليه .
								"
"905","
									السؤال : هل دفع دية ضرب الطفل واجبة ؟ ولمن تُعطى إذا كان الوالد أو الوالدة من ضرب الطفل ؟ فكم يُدفع ولمن ؟
								","
									الجواب :  يجب دفع الدية إلى الطفل ، ويستلمها وليه ، ويحافظ عليها بما فيه مصلحة الصغير ، ويختلف مقدار الدية بحسب أثر الضربة ، فاللطمة في الوجه إذا اسودَّ أثرُها ديتُها ستة دنانير ( كل دينار أربعة غرامات وربع - تقريباً - من الذهب الخالص ) .
وإذا اخضر ثلاثة دنانير ، وإذا احمرَّ دينار ونصف ، وإذا كانت الضربة في البدن لا في الوجه وأثرت الأثر المذكور فديتها نصف ذلك .
وإذا لم يؤثر الضرب أحد الألوان الثلاثة المتقدمة ، أو كان في غير الوجه من الرأس والرقبة ، ففيه الأرش ، والأحوط وجوباً في تحديده الرجوع لحَكَمين عادلين يحكمان به ، فإن اتفق الطرفان على تعيينهما فذاك ، وإن اختلفا رجعا للحاكم الشرعي في تعيينهما .
ولا بُدَّ أن يبتني حكم الحكمين على ملاحظة الدية الشرعية المنصوصة للنفس والأطراف ، والجروح وغيرها ، ومقايسة غير المنصوص به حسبما يتوصل إليه اجتهادهما ، بعد إعمال منتهى طاقتهما .
ولا بُدَّ مع ذلك من التصالح بين الطرفين الجاني أو عاقلته ، والمَجني عليه أو وارثه ، إما على الرجوع للحكمين قبل تحكيمهما ، أو على ما حكما به بعد تحكيمهما وصدور الحكم منهما ، ويقوم ولي الصبي بإجراء كل هذا مع مراعاة مصلحة الصبي .
								"
"906","
									السؤال :  لو تعرض شخص للضرب مما أحدث أضراراً كخروج الدم وغيره من غير وجود سبب حقيقي للضرب ، فلم يرد المعتدى عليه بنفس الوقت لتدخل الناس بينهم ، ولكن بعد أربع ساعات وبعد ذهاب الناس وبأول فرصة بادر إلى ضرب الشخص المعتدي مما أوقع به أضراراً كخروج الدم مثلاً ، فهل هناك دية على الطرفين ؟ أم على طرف واحد باعتباره يدافع عن نفسه ؟
								","
									الجواب : ليس هذا دفاعاً عن النفس ، بل هو انتقام وأخذ ثار ورد فعل ، ومن ثم تثبت الدية على الطرفين .
								"
"907","
									السؤال : سائق سيارة يقود بسرعة عالية جدا و اصطدم بعمود إنارة ومات الراكب الذي معه فهل يضمن ديته وهل يسمى هذا قتل عن خطأ ؟
								","
									الجواب : حيث أن السائق لا يقصد اصابة المجني عليه اصلاً  لأن الخطر عليه وعلى الراكب معاً فالقتل خطأ وتكون دية المقتول على عاقلة القاتل
								"
"908","
									السؤال : هل يجوز للشاب التحدث مع الفتات عبر الأنترنت في أمور تختص بالشريعة المقدسة مع الأمن من الوقوع في الحرأم؟","
									الجواب : يجوز ذلك في الفرض ويلزم اجتناب كل ما يكون في معرض الاثارة والفتنة.
								"
"909","
									السؤال : هل اشتراط الزوجة على زوجها بعدم الزواج عليها مبطل للعقد الثاني لو اراد الزوج الزواج عليها؟
								","
									الجواب :  يجب الوفاء بالشرط ولو تزوج بطل زواجه إلا أن ترضى به ولو بعد ذلك.
								"
"910","
									السؤال : هل يجوزالعقد بنية الطلاق؟","
									الجواب : يجوز في حد نفسه
								"
"911","
									السؤال : ما حكم خروج الارحام غير المحارم مختلطين كأن يخرج الاولاد مع بنات عمتهم أو خالتهم للترفيه أو السياحة أو شيئ آخر مع علم الوالدين ورضاهما؟","
									الجواب : الاختلاط بين الجنسين يسبب كثيراً من المحرمات فاللازم الحذر واجتناب كل ما يثير الغرائز وإلا تعرض الانسان إلى كثير من المحرمات وعرّض نفسه للمهالك وخاصة بالنسبة إلى المرأة فإن عفتها وحجابها الذي يصونها مما يشينها ويحفظ كرامتها لذا كان عليها أن تكون على حذر شديد خاصة في هذا الظرف الذي قل فيه من يحافظ على المثل والقيم."
